id;mmsi;imo;vessel_name;callsign;vessel_type;vessel_type_code;vessel_type_cargo;vessel_class;length;width;flag_country;flag_code;destination;eta;draught;longitude;latitude;sog;cog;rot;heading;nav_status;nav_status_code;source;ts_pos_utc;ts_static_utc;ts_eta;ts_insert_utc;registry_name;registry_name_en;vessel_type_main;vessel_type_sub;message_type 
776831340;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;32.971825;78.3717;13;48.7999992370605;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 00:29:12;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 00:29:27;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
776832107;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.7425083333333;82.6125466666667;18;13;0;13;Under Way Using Engine;0;S-AIS;16.08.2019 00:29:01;15.08.2019 23:40:03;22.08.2019 04:00:00;16.08.2019 00:29:18;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
776898307;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.77448;82.65316;18;0;0;359;Under Way Using Engine;0;S-AIS;16.08.2019 00:37:01;16.08.2019 00:28:07;22.08.2019 04:00:00;16.08.2019 00:38:27;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
776900248;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;33.035;78.3833333333333;13;48;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 00:34:05;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 00:34:26;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
776931561;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;33.425;78.45;13;52;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 01:00:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 01:00:54;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
776935479;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.7722333333333;82.7559966666667;16;0.100000001490116;0;359;Under Way Using Engine;0;S-AIS;16.08.2019 00:58:24;16.08.2019 00:28:07;22.08.2019 04:00:00;16.08.2019 00:58:55;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
776947870;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;33.853355;78.5153916666667;14;53.0999984741211;0;53;Under Way Using Engine;0;S-AIS;16.08.2019 01:28:52;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 01:29:04;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
776948180;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.76261;82.898625;16;357;0;357;Under Way Using Engine;0;S-AIS;16.08.2019 01:28:47;16.08.2019 00:28:07;22.08.2019 04:00:00;16.08.2019 01:29:04;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
776987273;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;34.1616666666667;78.5633333333333;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 01:48:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 01:49:01;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777027559;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;34.3433333333333;78.5933333333333;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 02:01:12;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 02:01:34;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777062770;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;34.4766666666667;78.615;13;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 02:09:38;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 02:10:00;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777148728;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;34.6133333333333;78.6366666666667;14;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 02:18:38;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 02:18:53;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777219155;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;35.0583333333333;78.71;13;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 02:48:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 02:49:46;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777258984;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;35.2446483333333;78.7408783333333;13;49.5999984741211;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 03:01:10;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 03:01:50;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
777341097;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;35.6477116666667;78.8047766666667;13;50.2999992370605;0;52;Under Way Using Engine;0;S-AIS;16.08.2019 03:28:11;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 03:28:28;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
777430718;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;35.9166666666667;78.8466666666667;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 03:45:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 03:46:00;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777485327;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;36.1433333333333;78.8816666666667;13;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 04:00:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 04:01:20;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777505955;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;36.555;78.945;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 04:27:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 04:27:53;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777544342;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;36.8766666666667;78.995;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 04:48:38;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 04:49:04;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777586354;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;37.06;79.0233333333333;13;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 05:00:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 05:01:30;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777622617;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;37.1966666666667;79.045;13;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 05:09:39;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 05:10:02;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777682819;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;37.425;79.0816666666667;13;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 05:24:42;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 05:25:08;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777709824;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;37.7933333333333;79.1383333333333;13;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 05:48:39;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 05:48:53;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777771870;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;37.8914766666667;79.154005;13;51.7999992370605;0;53;Under Way Using Engine;0;S-AIS;16.08.2019 05:54:50;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 05:55:03;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
777790144;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;38.1297283333333;79.1896533333333;13;51;0;52;Under Way Using Engine;0;S-AIS;16.08.2019 06:09:50;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 06:10:03;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
777891173;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;38.3166666666667;79.2183333333333;13;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 06:21:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 06:22:03;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
777950167;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;38.753125;79.2836383333333;13;51.2999992370605;0;52;Under Way Using Engine;0;S-AIS;16.08.2019 06:49:09;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 06:49:26;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
777988698;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.0733333333333;79.3333333333333;10;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 07:09:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 07:09:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778036780;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.3266666666667;79.3733333333333;12;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 07:27:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 07:27:52;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778119831;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.505;79.3983333333333;12;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 07:39:40;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 07:40:25;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778174278;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.55;79.405;12;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 07:42:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 07:43:00;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778193621;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.83099;79.4463383333333;12;50.2999992370605;0;54;Under Way Using Engine;0;S-AIS;16.08.2019 08:01:29;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 08:01:57;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
778233095;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;39.9533333333333;79.465;12;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 08:09:41;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 08:10:05;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778308503;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;40.2515683333333;79.5088566666667;12;52.2999992370605;0;52;Under Way Using Engine;0;S-AIS;16.08.2019 08:29:51;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 08:30:01;;SEA SPIRIT;Passenger Ship;Cruise Ship;3
778358005;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;40.4;79.53;12;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 08:39:39;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 08:40:01;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778394290;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;40.535;79.55;12;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 08:48:39;15.08.2019 22:19:42;16.08.2019 18:00:00;16.08.2019 08:48:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778435941;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;40.7261966666667;79.578515;12;50.4000015258789;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 09:01:31;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 09:01:51;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
778483195;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;40.8033333333333;79.59;12;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 09:06:41;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 09:06:53;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778577284;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;41.2516666666667;79.6566666666667;12;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 09:36:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 09:37:05;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778625152;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;41.7516666666667;79.7266666666667;12;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 10:09:40;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 10:10:01;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778671252;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;42.0266666666667;79.765;12;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 10:27:49;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 10:28:03;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778715127;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;42.2683333333333;79.7983333333333;8;53;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 10:45:40;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 10:45:54;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778752602;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;42.42;79.82;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 10:57:41;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 10:58:07;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778864415;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;42.7914616666667;79.8749216666667;11;49.2999992370605;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 11:24:51;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 11:25:09;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
778900973;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;42.955;79.8983333333333;11;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 11:36:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 11:36:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778930167;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;43.10242;79.9202716666667;11;49.9000015258789;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 11:47:12;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 11:47:37;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
778961809;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;43.2916666666667;79.9466666666667;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 12:00:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 12:01:29;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
778992398;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;43.42;79.965;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 12:09:40;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 12:09:56;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779079875;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;43.505;79.9783333333333;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 12:16:15;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 12:16:33;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779146195;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;43.9233333333333;80.04;11;49;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 12:45:41;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 12:45:56;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779180635;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;44.0933333333333;80.0633333333333;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 12:57:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 12:57:57;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779211822;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;44.2289716666667;80.082415;11;52.2999992370605;0;55;Under Way Using Engine;0;S-AIS;16.08.2019 13:07:23;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 13:07:36;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779279450;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;44.4416666666667;80.1116666666667;11;52;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 13:21:40;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 13:22:06;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779319417;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;44.52518;80.1228433333333;11;51;0;53;Under Way Using Engine;0;S-AIS;16.08.2019 13:27:52;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 13:28:59;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779385272;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;44.8316666666667;80.165;11;51;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 13:49:08;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 13:49:29;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779420124;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;45.0172033333333;80.191495;11;49.9000015258789;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 14:01:41;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 14:01:54;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779464190;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;45.082655;80.2006633333333;11;50.9000015258789;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 14:06:11;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 14:06:24;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779536621;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;45.3667616666667;80.2409716666667;11;50.2000007629395;0;51;Under Way Using Engine;0;S-AIS;16.08.2019 14:25:51;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 14:26:13;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779563496;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;45.7016666666667;80.2883333333333;11;50;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 14:48:41;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 14:48:57;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779594816;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;45.9983333333333;80.3316666666667;11;47;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 15:09:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 15:10:00;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779645040;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;46.213515;80.3647333333333;11;45.9000015258789;0;48;Under Way Using Engine;0;S-AIS;16.08.2019 15:25:11;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 15:25:46;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779666964;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;46.4331016666667;80.400605;11;44.5999984741211;0;44;Under Way Using Engine;0;S-AIS;16.08.2019 15:41:20;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 15:41:41;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779721759;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;46.448535;80.403285;11;44.2000007629395;0;45;Under Way Using Engine;0;S-AIS;16.08.2019 15:42:30;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 15:42:46;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779747772;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;46.7683333333333;80.4583333333333;11;43;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 16:06:39;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 16:06:56;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779795710;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;46.9683333333333;80.4916666666667;11;45;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 16:21:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 16:21:53;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779811414;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;47.3533333333333;80.555;11;43;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 16:48:46;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 16:50:02;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779844768;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;47.5566666666667;80.6133333333333;11;13;0;0;Under Way Using Engine;0;S-AIS;16.08.2019 17:09:38;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 17:09:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
779881728;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;47.615005;80.6504683333333;11;14.1999998092651;0;15;Under Way Using Engine;0;S-AIS;16.08.2019 17:21:50;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 17:22:08;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
779935734;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;FRANZ JOSEPH LAND;08161800;4.30000019073486;47.6210616666667;80.6546916666667;11;13.1000003814697;0;14;Under Way Using Engine;0;S-AIS;16.08.2019 17:23:10;16.08.2019 08:07:48;16.08.2019 18:00:00;16.08.2019 17:23:34;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
